2023-03-22 07:14:21.521222	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&assay_term_name=ATAC-seq&status=released&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR545UJP/	ENCSR545UJP	ATAC-seq	ATAC-seq				Homo sapiens activated CD8-positive, alpha-beta T cell nuclear fraction male adult (21 years) treated with anti-CD3 and anti-CD28 coated beads for 7 days, 10 ng/mL Interleukin-2 for 5 days	activated CD8-positive, alpha-beta T cell	GEO:GSE187647		Michael Snyder, Stanford	ENCODE	released	/files/ENCFF380IAO/,/files/ENCFF658WUA/,/files/ENCFF112PVN/,/files/ENCFF706APW/,/files/ENCFF960LQQ/,/files/ENCFF612AHV/,/files/ENCFF675WGM/,/files/ENCFF086QEA/,/files/ENCFF116IVX/,/files/ENCFF964EOF/,/files/ENCFF550KHD/		ENCBS501DVY	1	1		Homo sapiens	adult	21 years	anti-CD3 and anti-CD28 coated beads,Interleukin-2	UniProtKB:P60568	10	ng/mL	7,5	day						/replicates/1f59a425-45b8-4a5d-8c58-9eb7c10b7132/		nucleus		
/experiments/ENCSR670REK/	ENCSR670REK	ATAC-seq	ATAC-seq				Homo sapiens gastroesophageal sphincter tissue female adult (53 years)	gastroesophageal sphincter	GEO:GSE170959	ATAC-seq on human esophagogastric junction	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF812DSG/,/files/ENCFF493RBR/,/files/ENCFF765DRX/,/files/ENCFF979ESC/,/files/ENCFF801KAR/,/files/ENCFF499DFG/,/files/ENCFF456JOB/,/files/ENCFF533CRW/,/files/ENCFF762SIC/,/files/ENCFF007FAW/,/files/ENCFF350ZHN/,/files/ENCFF241KEP/,/files/ENCFF562MQW/,/files/ENCFF010OKL/	/reference-epigenomes/ENCSR597HBM/	ENCBS185KVE	1	1		Homo sapiens	adult	53 years												/replicates/bd6b6d05-1b13-42ec-a798-9b2ff3835483/				
/experiments/ENCSR934AWQ/	ENCSR934AWQ	ATAC-seq	ATAC-seq				Homo sapiens T-cell male adult (38 years)	T-cell	GEO:GSE188147		Michael Snyder, Stanford	ENCODE	released	/files/ENCFF352OUO/,/files/ENCFF857CYE/,/files/ENCFF638OUA/,/files/ENCFF521YFX/,/files/ENCFF873YXD/,/files/ENCFF835MIZ/,/files/ENCFF628SES/,/files/ENCFF703NIX/,/files/ENCFF146GWV/,/files/ENCFF382HOV/,/files/ENCFF730ZAG/		ENCBS701JOY	1	1		Homo sapiens	adult	38 years												/replicates/c474643a-919d-4790-9b8c-cb942503f3a4/				
/experiments/ENCSR839UOB/	ENCSR839UOB	ATAC-seq	ATAC-seq				Homo sapiens HG03432	HG03432	GEO:GSE172773		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF067BSD/,/files/ENCFF123HKL/,/files/ENCFF275WVZ/,/files/ENCFF233BHH/,/files/ENCFF645DER/,/files/ENCFF831FGS/,/files/ENCFF170VVQ/,/files/ENCFF313MBY/,/files/ENCFF993BIL/,/files/ENCFF106VSX/,/files/ENCFF374TYJ/		ENCBS218AUL	1	1		Homo sapiens	adult													/replicates/d36b6b34-2d4d-417e-9492-da12769a40cb/				
/experiments/ENCSR859USB/	ENCSR859USB	ATAC-seq	ATAC-seq				Homo sapiens K562	K562	GEO:GSE215513	ATAC-seq on K562 cells stained for GATA1 and sorted for lowest 15% of expression	Will Greenleaf, Stanford	ENCODE	released	/files/ENCFF054CTD/,/files/ENCFF072BUI/,/files/ENCFF010FXP/,/files/ENCFF496ZCE/,/files/ENCFF120QGL/,/files/ENCFF018ZYK/,/files/ENCFF557RSA/,/files/ENCFF137KFY/,/files/ENCFF042NBJ/,/files/ENCFF177ONM/,/files/ENCFF985XEY/,/files/ENCFF667LWU/,/files/ENCFF920FUW/,/files/ENCFF680ANU/,/files/ENCFF092ESJ/,/files/ENCFF202HWV/,/files/ENCFF852RRY/,/files/ENCFF076THQ/,/files/ENCFF706XUV/,/files/ENCFF645TYU/,/files/ENCFF441TRR/,/files/ENCFF926KTI/,/files/ENCFF373BIF/,/files/ENCFF681GZS/,/files/ENCFF392TMS/,/files/ENCFF380OSV/,/files/ENCFF974UDE/,/files/ENCFF213NSF/,/files/ENCFF517XNU/,/files/ENCFF768TUI/,/files/ENCFF046GBZ/,/files/ENCFF356GAB/,/files/ENCFF509QSL/,/files/ENCFF055NNT/,/files/ENCFF444DLQ/,/files/ENCFF846HBP/	/differential-accessibility-series/ENCSR505TSL/	ENCBS473EKR,ENCBS159JJR	1,2	1		Homo sapiens	adult	53 years												/replicates/8da2259e-1d0d-4358-8fdb-dd2ff508b4a9/,/replicates/5daf7914-c1eb-4a36-ad19-ca44fd855441/				
/experiments/ENCSR956DNB/	ENCSR956DNB	ATAC-seq	ATAC-seq				Homo sapiens K562	K562	GEO:GSE215595	ATAC-seq on K562 cells stained for GATA1 and sorted for highest 15% of expression	Will Greenleaf, Stanford	ENCODE	released	/files/ENCFF991KGU/,/files/ENCFF819NFW/,/files/ENCFF803YGT/,/files/ENCFF272LNY/,/files/ENCFF919BOD/,/files/ENCFF370VYU/,/files/ENCFF879XNY/,/files/ENCFF203LSX/,/files/ENCFF445RUW/,/files/ENCFF252EZV/,/files/ENCFF674WKB/,/files/ENCFF252GZO/,/files/ENCFF757XHF/,/files/ENCFF778GYX/,/files/ENCFF555ITG/,/files/ENCFF892FEF/,/files/ENCFF798GCW/,/files/ENCFF449MCG/,/files/ENCFF738NOA/,/files/ENCFF540FNK/,/files/ENCFF489GQF/,/files/ENCFF752HCA/,/files/ENCFF502DIO/,/files/ENCFF842UZU/,/files/ENCFF546GLJ/,/files/ENCFF888STP/,/files/ENCFF047VIB/,/files/ENCFF850DLB/,/files/ENCFF773MAV/,/files/ENCFF401DLG/,/files/ENCFF930WPW/,/files/ENCFF029TCM/,/files/ENCFF575XSZ/,/files/ENCFF950BQS/,/files/ENCFF281XNI/,/files/ENCFF737WWB/	/differential-accessibility-series/ENCSR505TSL/	ENCBS498BIZ,ENCBS488XZO	1,2	1		Homo sapiens	adult	53 years												/replicates/5c6826a8-9a1c-400b-8533-77865d065c00/,/replicates/86cf8f0f-f43b-44f4-a92d-d1bb26a45524/				
/experiments/ENCSR509JPT/	ENCSR509JPT	ATAC-seq	ATAC-seq				Homo sapiens GM21367	GM21367	GEO:GSE172593		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF245XGH/,/files/ENCFF792COP/,/files/ENCFF744VXZ/,/files/ENCFF476FIQ/,/files/ENCFF166IBK/,/files/ENCFF984YHB/,/files/ENCFF375XJO/,/files/ENCFF184NOC/,/files/ENCFF701GKC/,/files/ENCFF218UOX/,/files/ENCFF599PNY/		ENCBS908YUU	1	1		Homo sapiens	adult													/replicates/4690dd4f-d9d8-489e-88dc-315c72431b19/				
/experiments/ENCSR993XED/	ENCSR993XED	ATAC-seq	ATAC-seq				Homo sapiens activated T-cell male adult (38 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours	activated T-cell	GEO:GSE187976		Michael Snyder, Stanford	ENCODE	released	/files/ENCFF309VMR/,/files/ENCFF372JWG/,/files/ENCFF402JXC/,/files/ENCFF388XET/,/files/ENCFF552WZY/,/files/ENCFF396WBB/,/files/ENCFF523YFW/,/files/ENCFF094UNE/,/files/ENCFF065XYH/,/files/ENCFF025DBX/,/files/ENCFF575PJV/		ENCBS242OKS	1	1		Homo sapiens	adult	38 years	Interleukin-2,anti-CD3 and anti-CD28 coated beads	UniProtKB:P60568	50	U/mL	4	hour						/replicates/77b234af-6ccf-4916-9071-e965375f8043/				
/experiments/ENCSR258RSH/	ENCSR258RSH	ATAC-seq	ATAC-seq				Homo sapiens T-cell male adult (38 years)	T-cell	GEO:GSE187196		Michael Snyder, Stanford	ENCODE	released	/files/ENCFF286BNV/,/files/ENCFF476SNC/,/files/ENCFF464HRU/,/files/ENCFF131ETL/,/files/ENCFF390HVD/,/files/ENCFF387WXG/,/files/ENCFF100NUL/,/files/ENCFF756OUH/,/files/ENCFF677BPI/,/files/ENCFF063NGL/,/files/ENCFF788BUI/		ENCBS995ZBK	1	1		Homo sapiens	adult	38 years												/replicates/224f48d7-5980-4751-afeb-7a35550fb4c0/				
/experiments/ENCSR960KGO/	ENCSR960KGO	ATAC-seq	ATAC-seq				Homo sapiens GM21515	GM21515	GEO:GSE172986		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF539RPL/,/files/ENCFF555KMW/,/files/ENCFF717GTC/,/files/ENCFF876LVG/,/files/ENCFF848VEE/,/files/ENCFF797EAL/,/files/ENCFF186BYJ/,/files/ENCFF158JFG/,/files/ENCFF921UMY/,/files/ENCFF610VJM/,/files/ENCFF347FGX/		ENCBS397SLW	1	1		Homo sapiens	adult													/replicates/52673dbb-5924-44e1-8e64-c4bec0d1446f/				
/experiments/ENCSR635AIF/	ENCSR635AIF	ATAC-seq	ATAC-seq				Homo sapiens GM19468	GM19468	GEO:GSE172829		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF358ZGT/,/files/ENCFF221QLG/,/files/ENCFF528XQF/,/files/ENCFF362ACE/,/files/ENCFF731NTK/,/files/ENCFF014EAL/,/files/ENCFF029BZS/,/files/ENCFF937ILL/,/files/ENCFF550WFX/,/files/ENCFF883YXV/,/files/ENCFF095CIH/		ENCBS964GOV	1	1		Homo sapiens	adult													/replicates/1417b4f4-449e-4743-b2da-d14292d4d54f/				
/experiments/ENCSR304ZDQ/	ENCSR304ZDQ	ATAC-seq	ATAC-seq				Homo sapiens GM18873	GM18873	GEO:GSE172674		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF697GRX/,/files/ENCFF471KCR/,/files/ENCFF952RLE/,/files/ENCFF589DFL/,/files/ENCFF707BYH/,/files/ENCFF430JWO/,/files/ENCFF292QXA/,/files/ENCFF557BSF/,/files/ENCFF565DKO/,/files/ENCFF719MMH/,/files/ENCFF380QAC/		ENCBS079FBY	1	1		Homo sapiens	adult													/replicates/7300ae64-87a6-4068-9115-6e2e73eab3e4/				
/experiments/ENCSR628PLS/	ENCSR628PLS	ATAC-seq	ATAC-seq				Homo sapiens GM18861	GM18861	GEO:GSE172816		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF438MGD/,/files/ENCFF937UCH/,/files/ENCFF390MJQ/,/files/ENCFF396CCK/,/files/ENCFF419NNO/,/files/ENCFF169IGM/,/files/ENCFF438VSF/,/files/ENCFF610BYY/,/files/ENCFF439KAX/,/files/ENCFF703UEJ/,/files/ENCFF253VXS/		ENCBS718CIS	1	1		Homo sapiens	adult													/replicates/7e15e5e0-4e9d-455f-a215-b768af12bb77/				
/experiments/ENCSR470ZNM/	ENCSR470ZNM	ATAC-seq	ATAC-seq				Homo sapiens HG03060	HG03060	GEO:GSE172538		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF825MNF/,/files/ENCFF551TMF/,/files/ENCFF624NWB/,/files/ENCFF207CZR/,/files/ENCFF488VPP/,/files/ENCFF337DQV/,/files/ENCFF158ONQ/,/files/ENCFF468CHZ/,/files/ENCFF027WNZ/,/files/ENCFF295IRG/,/files/ENCFF558YZG/		ENCBS344MAF	1	1		Homo sapiens	adult													/replicates/bb2a38eb-dcd4-40f6-8630-2c4efdc4bb0f/				
/experiments/ENCSR621JYI/	ENCSR621JYI	ATAC-seq	ATAC-seq				Homo sapiens HG02885	HG02885	GEO:GSE172788		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF642GXW/,/files/ENCFF160VFY/,/files/ENCFF050YNP/,/files/ENCFF056MAS/,/files/ENCFF093NHM/,/files/ENCFF850URQ/,/files/ENCFF652XCQ/,/files/ENCFF356XWJ/,/files/ENCFF521NHG/,/files/ENCFF061BAD/,/files/ENCFF020GFK/		ENCBS167GJW	1	1		Homo sapiens	adult													/replicates/402ef510-bc4d-4819-b484-4df510ef71cf/				
/experiments/ENCSR524CPZ/	ENCSR524CPZ	ATAC-seq	ATAC-seq				Homo sapiens HG02798	HG02798	GEO:GSE172626		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF724XKP/,/files/ENCFF809RNF/,/files/ENCFF889HVG/,/files/ENCFF887SQY/,/files/ENCFF854ZZJ/,/files/ENCFF960AXI/,/files/ENCFF234SOC/,/files/ENCFF195HPZ/,/files/ENCFF715VOA/,/files/ENCFF264DVM/,/files/ENCFF986ZDE/		ENCBS923TDZ	1	1		Homo sapiens	adult													/replicates/533295f4-e835-44fe-b7c8-fbdeefe83298/				
/experiments/ENCSR335JVB/	ENCSR335JVB	ATAC-seq	ATAC-seq				Homo sapiens GM19372	GM19372	GEO:GSE172735		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF951LZK/,/files/ENCFF957IGD/,/files/ENCFF301DFZ/,/files/ENCFF625JRQ/,/files/ENCFF814FVN/,/files/ENCFF138FQA/,/files/ENCFF365JQT/,/files/ENCFF840DXB/,/files/ENCFF350ZPF/,/files/ENCFF546KKI/,/files/ENCFF476SPY/		ENCBS059VNF	1	1		Homo sapiens	adult													/replicates/d23cc557-6a97-4d67-afb9-eb5990286686/				
/experiments/ENCSR040PBN/	ENCSR040PBN	ATAC-seq	ATAC-seq				Homo sapiens HG03066	HG03066	GEO:GSE172638		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF681NCS/,/files/ENCFF266IOL/,/files/ENCFF754DHQ/,/files/ENCFF479XDB/,/files/ENCFF074NHG/,/files/ENCFF427UQD/,/files/ENCFF630RUJ/,/files/ENCFF810XER/,/files/ENCFF310GEV/,/files/ENCFF359CMH/,/files/ENCFF584RGS/		ENCBS293HQE	1	1		Homo sapiens	adult													/replicates/d92504cf-3103-4c61-ba5a-795d30094e3f/				
/experiments/ENCSR700HPA/	ENCSR700HPA	ATAC-seq	ATAC-seq				Homo sapiens GM18499	GM18499	GEO:GSE173011		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF103STN/,/files/ENCFF700QBV/,/files/ENCFF227LPR/,/files/ENCFF331MKI/,/files/ENCFF605HNE/,/files/ENCFF719AWY/,/files/ENCFF617WPF/,/files/ENCFF987CIZ/,/files/ENCFF647UDQ/,/files/ENCFF035RGV/,/files/ENCFF452XUT/		ENCBS470OKU	1	1		Homo sapiens	adult													/replicates/64944988-ef93-4dce-814a-f2ef37ccd0f0/				
/experiments/ENCSR419UYY/	ENCSR419UYY	ATAC-seq	ATAC-seq				Homo sapiens GM19025	GM19025	GEO:GSE172970		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF507JJS/,/files/ENCFF370JFP/,/files/ENCFF149SVH/,/files/ENCFF462RHM/,/files/ENCFF365HEY/,/files/ENCFF383BSF/,/files/ENCFF475KJF/,/files/ENCFF796ZYH/,/files/ENCFF904QRW/,/files/ENCFF915OAM/,/files/ENCFF633HVB/		ENCBS004MHU	1	1		Homo sapiens	adult													/replicates/08953040-4c5b-4a3c-8df0-38cfa21346d6/				
/experiments/ENCSR425WQW/	ENCSR425WQW	ATAC-seq	ATAC-seq				Homo sapiens GM19324	GM19324	GEO:GSE172990		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF794LFB/,/files/ENCFF263WTC/,/files/ENCFF360TDZ/,/files/ENCFF998XYN/,/files/ENCFF668HHR/,/files/ENCFF443FOA/,/files/ENCFF197NOP/,/files/ENCFF680MOU/,/files/ENCFF968BIR/,/files/ENCFF432UUY/,/files/ENCFF580HVF/		ENCBS122REB	1	1		Homo sapiens	adult													/replicates/ba90dd1b-62fe-4e45-9a6c-3d39603c56ea/				
/experiments/ENCSR233HSC/	ENCSR233HSC	ATAC-seq	ATAC-seq				Homo sapiens GM21723	GM21723	GEO:GSE173044		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF147NDK/,/files/ENCFF146FGN/,/files/ENCFF767HOR/,/files/ENCFF443RUI/,/files/ENCFF086VVY/,/files/ENCFF353OEE/,/files/ENCFF689MPK/,/files/ENCFF129JFU/,/files/ENCFF071QZZ/,/files/ENCFF693CDG/,/files/ENCFF365VHF/		ENCBS510ZRZ	1	1		Homo sapiens	adult													/replicates/d2a32833-bced-4990-8149-a95209b117ab/				
/experiments/ENCSR857MCZ/	ENCSR857MCZ	ATAC-seq	ATAC-seq				Homo sapiens HG02970	HG02970	GEO:GSE172803		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF977CLJ/,/files/ENCFF953PUJ/,/files/ENCFF591MDP/,/files/ENCFF320DVY/,/files/ENCFF810NIV/,/files/ENCFF674JLK/,/files/ENCFF491NEJ/,/files/ENCFF256UDE/,/files/ENCFF580QSP/,/files/ENCFF901SKJ/,/files/ENCFF745OTQ/		ENCBS998ZPG	1	1		Homo sapiens	adult													/replicates/c15b5798-8d28-4b8d-b019-50bf43ae58ad/				
/experiments/ENCSR594TMY/	ENCSR594TMY	ATAC-seq	ATAC-seq				Homo sapiens HG03521	HG03521	GEO:GSE172719		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF182JFZ/,/files/ENCFF626RAH/,/files/ENCFF687VDB/,/files/ENCFF129JFT/,/files/ENCFF677ZJM/,/files/ENCFF435ZPU/,/files/ENCFF339MWN/,/files/ENCFF252MOE/,/files/ENCFF361NIZ/,/files/ENCFF735PGH/,/files/ENCFF911PSP/		ENCBS053ERX	1	1		Homo sapiens	adult													/replicates/2f61faae-2959-4563-90fd-a6ad4bbf4772/				
/experiments/ENCSR420RVW/	ENCSR420RVW	ATAC-seq	ATAC-seq				Homo sapiens HG02870	HG02870	GEO:GSE172976		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF755LKR/,/files/ENCFF839PNA/,/files/ENCFF401NYV/,/files/ENCFF049DPD/,/files/ENCFF684SCN/,/files/ENCFF240QOR/,/files/ENCFF358GWK/,/files/ENCFF730TRQ/,/files/ENCFF911BRT/,/files/ENCFF780EDM/,/files/ENCFF950GIT/		ENCBS983PPJ	1	1		Homo sapiens	adult													/replicates/d7c5755c-c74c-4007-8efb-9332ae7406cb/				
/experiments/ENCSR512FHU/	ENCSR512FHU	ATAC-seq	ATAC-seq				Homo sapiens GM19023	GM19023	GEO:GSE172598		Stephen Montgomery, Stanford	ENCODE	released	/files/ENCFF254NWV/,/files/ENCFF432KFP/,/files/ENCFF851WGL/,/files/ENCFF949CVL/,/files/ENCFF359TWX/,/files/ENCFF816XRV/,/files/ENCFF110SCJ/,/files/ENCFF063LYD/,/files/ENCFF423TQD/,/files/ENCFF283LXY/,/files/ENCFF027TRK/		ENCBS473MKT	1	1		Homo sapiens	adult													/replicates/8427eb0a-6cd4-4d81-b774-18d7aca1fc7e/				
/experiments/ENCSR452COS/	ENCSR452COS	ATAC-seq	ATAC-seq				Homo sapiens naive thymus-derived CD4-positive, alpha-beta T cell male adult (50 years)	naive thymus-derived CD4-positive, alpha-beta T cell	GEO:GSE187858		Michael Snyder, Stanford	ENCODE	released	/files/ENCFF639KZI/,/files/ENCFF033PKY/,/files/ENCFF492ZOQ/,/files/ENCFF030CXE/,/files/ENCFF567YWL/,/files/ENCFF759EWW/,/files/ENCFF623TCE/,/files/ENCFF616UIQ/,/files/ENCFF949XXY/,/files/ENCFF738VXT/,/files/ENCFF897ZMC/,/files/ENCFF660ZLF/,/files/ENCFF229OSM/,/files/ENCFF061BKG/,/files/ENCFF896YXZ/,/files/ENCFF967ENH/,/files/ENCFF400WXD/,/files/ENCFF394EXJ/,/files/ENCFF064REN/,/files/ENCFF898QLY/,/files/ENCFF978UJN/,/files/ENCFF292IVN/,/files/ENCFF263BUK/,/files/ENCFF143XNB/,/files/ENCFF975BCY/,/files/ENCFF913RAH/,/files/ENCFF089UPE/,/files/ENCFF759ZEZ/,/files/ENCFF788CFY/,/files/ENCFF669HDJ/,/files/ENCFF102BHW/,/files/ENCFF397LXN/,/files/ENCFF685MCV/,/files/ENCFF080CWE/		ENCBS073UMS,ENCBS003XXD	2,1	1		Homo sapiens	adult	50 years												/replicates/07998ed2-b4d3-40d3-9b8d-856e13b6ebe0/,/replicates/6a1f04da-a468-4cab-8377-749c648457e9/				
/experiments/ENCSR803FKU/	ENCSR803FKU	ATAC-seq	ATAC-seq				Homo sapiens T-helper 17 cell male adult (38 years)	T-helper 17 cell	GEO:GSE215470		Michael Snyder, Stanford	ENCODE	released	/files/ENCFF013DXQ/,/files/ENCFF473SZG/,/files/ENCFF270ISQ/,/files/ENCFF183NZM/,/files/ENCFF735AHG/,/files/ENCFF458INJ/,/files/ENCFF999QSA/,/files/ENCFF906YBI/,/files/ENCFF553JXI/,/files/ENCFF314YTZ/,/files/ENCFF755FGS/		ENCBS150IQU	1	1		Homo sapiens	adult	38 years												/replicates/8093b34b-e137-4030-aad9-66f83335b031/				
/experiments/ENCSR653VSR/	ENCSR653VSR	ATAC-seq	ATAC-seq				Homo sapiens stimulated activated naive B cell female adult (39 years) treated with 1 μg/mL anti-CD40 for 72 hours, 10 μg/mL anti-IgM for 72 hours, 100 ng/mL Interleukin-4 for 72 hours	stimulated activated naive B cell	GEO:GSE187780		Michael Snyder, Stanford	ENCODE	released	/files/ENCFF853FDB/,/files/ENCFF475AZD/,/files/ENCFF711IZN/,/files/ENCFF622FNK/,/files/ENCFF754NSM/,/files/ENCFF922ICC/,/files/ENCFF070YLW/,/files/ENCFF557CSP/,/files/ENCFF333YCC/,/files/ENCFF943EEX/,/files/ENCFF045RJR/,/files/ENCFF871BSJ/,/files/ENCFF196CJY/,/files/ENCFF064ADA/,/files/ENCFF850HPR/,/files/ENCFF296OEX/,/files/ENCFF516TPB/,/files/ENCFF182JHG/,/files/ENCFF990FRL/,/files/ENCFF987UGN/,/files/ENCFF289EEJ/,/files/ENCFF950FEA/,/files/ENCFF128AZL/,/files/ENCFF445FZK/,/files/ENCFF071MSS/,/files/ENCFF530QPE/,/files/ENCFF262GRP/,/files/ENCFF135HQV/,/files/ENCFF094GKQ/,/files/ENCFF296VWL/,/files/ENCFF864GPU/,/files/ENCFF770QDM/,/files/ENCFF456BEW/,/files/ENCFF331IPM/		ENCBS255HZX,ENCBS197VUB	1,2	1		Homo sapiens	adult	39 years	anti-CD40,anti-IgM,Interleukin-4	UniProtKB:P05112	1,10,100	μg/mL,ng/mL	72	hour						/replicates/a165602b-330f-4e11-aa06-1f2dc68bb756/,/replicates/c168ef93-41e4-4987-bec6-73831b805edc/				
/experiments/ENCSR477YSU/	ENCSR477YSU	ATAC-seq	ATAC-seq				Homo sapiens activated naive CD8-positive, alpha-beta T cell male adult (42 years) treated with anti-CD3 and anti-CD28 coated beads for 24 hours, 50 U/mL Interleukin-2 for 24 hours	activated naive CD8-positive, alpha-beta T cell	GEO:GSE187942		Michael Snyder, Stanford	ENCODE	released	/files/ENCFF470MRQ/,/files/ENCFF995RMB/,/files/ENCFF610LQJ/,/files/ENCFF852LGZ/,/files/ENCFF124HPY/,/files/ENCFF263HZG/,/files/ENCFF347QHT/,/files/ENCFF048WZD/,/files/ENCFF213HOO/,/files/ENCFF059LCD/,/files/ENCFF026XCY/		ENCBS092CLB	1	1		Homo sapiens	adult	42 years	anti-CD3 and anti-CD28 coated beads,Interleukin-2	UniProtKB:P60568	50	U/mL	24	hour						/replicates/86038422-67bf-40bc-9855-3300865e41e0/				
/experiments/ENCSR059BAR/	ENCSR059BAR	ATAC-seq	ATAC-seq				Homo sapiens HCT116 genetically modified (insertion) using CRISPR inserting O. sativa LOC4335696, (insertion) using CRISPR targeting H. sapiens SMARCA5 treated with 1 μM 5-Phenyl-1H-indole-3-acetic acid for 6 hours	HCT116	GEO:GSE187214		Michael Snyder, Stanford	ENCODE	released	/files/ENCFF046BTY/,/files/ENCFF063IAW/,/files/ENCFF950DIG/,/files/ENCFF530RTG/,/files/ENCFF236UOA/,/files/ENCFF373TKJ/,/files/ENCFF542MLI/,/files/ENCFF318FZC/,/files/ENCFF809MNF/,/files/ENCFF638YJL/,/files/ENCFF343WEW/,/files/ENCFF487IYM/,/files/ENCFF630FWY/,/files/ENCFF740ZUJ/,/files/ENCFF569ENT/,/files/ENCFF993TRZ/,/files/ENCFF240XXE/,/files/ENCFF469HQE/,/files/ENCFF882VGO/,/files/ENCFF706KCD/,/files/ENCFF114GFZ/,/files/ENCFF306SSX/,/files/ENCFF598FTA/,/files/ENCFF009QAU/,/files/ENCFF328IWS/,/files/ENCFF859ACE/,/files/ENCFF825CRE/,/files/ENCFF609MEQ/,/files/ENCFF123DTE/,/files/ENCFF007PBD/,/files/ENCFF978LHY/,/files/ENCFF597QCX/,/files/ENCFF336STN/,/files/ENCFF157ZUG/	/gene-silencing-series/ENCSR815BNX/	ENCBS252ELL,ENCBS242YQT	1,2	1		Homo sapiens	adult	48 years	5-Phenyl-1H-indole-3-acetic acid		1	μM	6	hour				/organisms/human/	/organisms/rice/	/replicates/a05f2ff9-8db3-40a2-9632-97a6598df294/,/replicates/284014a9-2f09-4723-9893-0463256f97be/				
/experiments/ENCSR019XCN/	ENCSR019XCN	ATAC-seq	ATAC-seq				Homo sapiens effector memory CD8-positive, alpha-beta T cell male adult (36 years)	effector memory CD8-positive, alpha-beta T cell	GEO:GSE215490		Michael Snyder, Stanford	ENCODE	released	/files/ENCFF271GYM/,/files/ENCFF590ONQ/,/files/ENCFF493LND/,/files/ENCFF085NCS/,/files/ENCFF826XMO/,/files/ENCFF548GWU/,/files/ENCFF364RYN/,/files/ENCFF347LNL/,/files/ENCFF231STW/,/files/ENCFF592AXS/,/files/ENCFF462PVO/,/files/ENCFF313ZJZ/,/files/ENCFF220OYH/,/files/ENCFF411XFX/,/files/ENCFF208HFS/,/files/ENCFF740EAX/,/files/ENCFF589DMP/,/files/ENCFF205RXD/,/files/ENCFF873HRG/,/files/ENCFF603GBI/,/files/ENCFF916MXE/,/files/ENCFF929NTI/,/files/ENCFF608USU/,/files/ENCFF480AGE/,/files/ENCFF942HBO/,/files/ENCFF755AKJ/,/files/ENCFF161SDM/,/files/ENCFF127IYB/,/files/ENCFF196XXF/,/files/ENCFF425LRI/,/files/ENCFF962AYH/,/files/ENCFF186TFB/,/files/ENCFF997WRO/,/files/ENCFF872BRL/		ENCBS493MBH,ENCBS946YNV	1,2	1		Homo sapiens	adult	36 years												/replicates/2911f763-f5d1-447e-8376-73ee64443a0b/,/replicates/08d0e17c-fa9e-4879-801e-9cfe50103284/				
/experiments/ENCSR901IEQ/	ENCSR901IEQ	ATAC-seq	ATAC-seq				Homo sapiens dendritic cell treated with 100 ng/mL lipopolysaccharide for 4 hours	dendritic cell	GEO:GSE94216	ATAC-seq	Manuel Garber, UMass	GGR	released	/files/ENCFF525LKP/,/files/ENCFF272DPK/,/files/ENCFF209ETU/,/files/ENCFF019SPZ/,/files/ENCFF134PRX/,/files/ENCFF292DTL/,/files/ENCFF837GDZ/,/files/ENCFF497YGE/,/files/ENCFF772MVF/,/files/ENCFF942TII/,/files/ENCFF362ACP/		ENCBS144RZK	1	1		Homo sapiens	unknown		lipopolysaccharide	CHEBI:16412	100	ng/mL	4	hour						/replicates/99611216-b73d-420b-9032-9203e69a4eef/				
